voice_id	measured_lufs	gain_db_to_target	volume_linear_to_target	eq	length_scale_base	pitch_semitones	dur_s	words	measured_wpm	median_f0_hz	f0_p10_hz	f0_p90_hz	voiced_ratio	sex_guess	sex_confidence	newSpeed	newVol
507	-15.3	-4.7	0.58	off	1.05	0	21.58	68	189.04	176.4	148.99	490	0.77	ambiguous	0.4	0.73	1.55
508	-15.6	-4.4	0.6	off	1.1	0	17.8	68	229.24	153.13	111.42	216.18	0.71	male	0.04	0.89	1.49
509	-15.7	-4.3	0.61	off	1.1	0	16.11	68	253.19	135.28	112.9	175	0.8	male	0.49	0.98	1.48
510	-17.7	-2.3	0.77	off	1	0	22.84	68	178.66	155.28	108.09	229.69	0.71	ambiguous	0.4	0.69	1.17
511	-17.5	-2.5	0.75	off	1.1	0	17.28	68	236.17	126	100.82	306.25	0.77	male	0.58	0.92	1.2
512	-17.1	-2.9	0.72	off	1.1	0	18.23	68	223.84	113.66	93.43	149.7	0.7	male	1	0.87	1.26
513	-15.1	-4.9	0.57	off	1.1	0	20.43	68	199.67	225	195.13	294	0.77	female	1	0.78	1.58
514	-16.3	-3.7	0.65	off	1.1	0	19.8	68	206.11	108.09	89.89	450	0.75	male	0.8	0.80	1.38
515	-15.1	-4.9	0.57	off	1.1	0	20.53	68	198.77	193.42	167.05	479.35	0.8	female	0.17	0.77	1.58
516	-14.8	-5.2	0.55	off	1.1	0	19.69	68	207.21	183.75	164.55	272.22	0.79	ambiguous	0.5	0.80	1.64
517	-14.8	-5.2	0.55	off	1	0	23.6	68	172.86	250.57	204.17	391.06	0.79	female	0.8	0.67	1.64
518	-18.2	-1.8	0.81	off	1.1	0	19.91	68	204.91	100.23	82.28	490	0.77	male	0.8	0.80	1.11
519	-15	-5	0.56	off	1.1	0	18.68	68	218.41	141.35	107.04	463.28	0.8	male	0.27	0.85	1.6
520	-16.4	-3.6	0.66	off	1.1	0	17.82	68	228.94	107.56	89.63	416.04	0.73	male	0.8	0.89	1.36
521	-16.9	-3.1	0.7	off	1.1	0	19.08	68	213.89	129.71	105.5	179.27	0.75	male	0.63	0.83	1.29
522	-16.1	-3.9	0.64	off	1.1	0	20.53	68	198.77	105	86.13	412.96	0.7	male	0.8	0.77	1.41
523	-17.8	-2.2	0.78	off	1.1	0	19.1	68	213.63	103.04	82.58	501.14	0.78	male	0.8	0.83	1.16
524	-15.5	-4.5	0.6	off	1.01	0	22.37	68	182.37	190.09	159.78	265.66	0.77	female	0.13	0.71	1.51
525	-15.2	-4.8	0.58	off	1.08	0	20.93	68	194.91	225	190.09	268.9	0.79	female	1	0.76	1.56
526	-18.2	-1.8	0.81	off	1.1	0	15.29	68	266.84	134.45	104.5	361.48	0.77	male	0.41	1.04	1.11
527	-16.6	-3.4	0.68	off	1.1	0	17.87	68	228.34	114.84	98.88	501.14	0.77	male	0.8	0.89	1.33
528	-16.8	-3.2	0.69	off	1.1	0	18.33	68	222.56	117.29	88.2	447.3	0.79	male	0.75	0.86	1.3
529	-15.1	-4.9	0.57	off	1.1	0	18.37	68	222.14	227.32	183.75	286.36	0.78	female	1	0.86	1.58
530	-16.6	-3.4	0.68	off	1	0	24.38	68	167.34	168.32	131.25	250.57	0.77	ambiguous	0.4	0.65	1.33
531	-16.8	-3.2	0.69	off	1.1	0	18.68	68	218.41	109.16	88.55	446.4	0.76	male	0.8	0.85	1.3
532	-15.6	-4.4	0.6	off	1.1	0	18.78	68	217.2	200.45	165.79	290.13	0.81	female	0.39	0.84	1.49
533	-20.5	0.5	1.06	off	1.1	0	19.41	68	210.18	95.04	85.47	450	0.69	male	0.8	0.82	0.85
534	-16.5	-3.5	0.67	off	1.1	0	17.62	68	231.5	179.27	150	253.45	0.78	ambiguous	0.5	0.90	1.35
535	-14.8	-5.2	0.55	off	1.06	0	21.37	68	190.89	185.29	163.21	416.84	0.77	female	0.01	0.74	1.64
536	-16	-4	0.63	off	1	0	24.76	68	164.75	190.09	167.05	242.31	0.75	female	0.13	0.64	1.43
537	-16.4	-3.6	0.66	off	1.1	0	17.69	68	230.59	206.07	177.82	256.4	0.76	female	0.53	0.90	1.36
538	-15.7	-4.3	0.61	off	1.1	0	20.22	68	201.73	109.16	88.55	479.35	0.72	male	0.8	0.78	1.48
539	-15	-5	0.56	off	1.08	0	21.06	68	193.73	232.11	198.65	275.63	0.71	female	1	0.75	1.6
540	-15.5	-4.5	0.6	off	1.1	0	19.26	68	211.83	130.47	97.57	441	0.76	male	0.49	0.82	1.51
541	-16.1	-3.9	0.64	off	1.1	0	16.02	68	254.65	165.79	131.25	416.04	0.76	ambiguous	0.4	0.99	1.41
542	-17.2	-2.8	0.72	off	1.1	0	19.48	68	209.43	133.64	115.45	271.23	0.77	male	0.43	0.81	1.24
543	-16	-4	0.63	off	1.1	0	19.7	68	207.08	100.68	86.13	469.15	0.72	male	0.8	0.80	1.43
544	-18.3	-1.7	0.82	off	1.1	0	19.25	68	211.96	99.32	82.58	344.53	0.7	male	0.8	0.82	1.09
545	-16	-4	0.63	off	1.1	0	19.57	68	208.44	214.08	188.46	434.08	0.79	female	0.58	0.81	1.43
546	-16.2	-3.8	0.65	off	1.08	0	21.08	68	193.51	126	90.37	179.27	0.69	male	0.58	0.75	1.39
547	-19.2	-0.8	0.91	off	1.01	0	22.44	68	181.8	103.04	86.13	501.14	0.75	male	0.8	0.71	0.99
548	-16.4	-3.6	0.66	off	1.09	0	20.74	68	196.76	225	172.27	282.69	0.74	female	1	0.76	1.36
549	-15.6	-4.4	0.6	off	1.1	0	18.54	68	220.05	142.26	109.7	361.48	0.78	male	0.25	0.85	1.49
550	-14.8	-5.2	0.55	off	1.1	0	18	68	226.72	232.11	200.45	279.11	0.74	female	1	0.88	1.64
551	-15.7	-4.3	0.61	off	1.1	0	19.93	68	204.67	202.29	159.78	282.69	0.76	female	0.43	0.79	1.48
552	-21.1	1.1	1.14	off	1.1	0	16.45	68	248	95.04	82.68	342.94	0.71	male	0.8	0.96	0.79
553	-14.6	-5.4	0.54	off	1.1	0	18.12	68	225.13	212.02	180.74	275.63	0.79	female	0.68	0.87	1.68
554	-16.9	-3.1	0.7	off	1.1	0	20.58	68	198.21	191.74	164.55	479.35	0.77	female	0.13	0.77	1.29
555	-17.3	-2.7	0.73	off	1.1	0	18.44	68	221.3	191.74	168.32	469.15	0.75	female	0.13	0.86	1.23
556	-15.3	-4.7	0.58	off	1.1	0	19.66	68	207.57	225	190.09	272.22	0.75	female	1	0.81	1.55
557	-13.9	-6.1	0.5	off	1.1	0	18.77	68	217.33	214.08	176.4	279.11	0.82	female	0.73	0.84	1.82
558	-14.8	-5.2	0.55	off	1.1	0	19.85	68	205.51	220.5	175	310.13	0.79	female	0.89	0.80	1.64
559	-14.9	-5.1	0.56	off	1.1	0	17.61	68	231.66	125.28	93.04	490	0.81	male	0.59	0.90	1.62
560	-14.9	-5.1	0.56	off	1.1	0	18.53	68	220.19	222.73	195.13	268.9	0.76	female	0.94	0.86	1.62
561	-16.5	-3.5	0.67	off	1.01	0	22.53	68	181.05	204.17	169.62	265.66	0.74	female	0.48	0.70	1.35
562	-16.1	-3.9	0.64	off	1.07	0	21.12	68	193.2	195.13	150.92	272.22	0.76	female	0.2	0.75	1.41
563	-17.9	-2.1	0.79	off	1.1	0	17.65	68	231.2	138.68	104.5	429.86	0.76	male	0.33	0.90	1.15
564	-18.9	-1.1	0.88	off	1.1	0	17.86	68	228.49	93.83	80.77	512.79	0.69	male	0.8	0.89	1.02
565	-15.2	-4.8	0.58	off	1.02	0	22.22	68	183.61	191.74	165.79	294	0.79	female	0.17	0.71	1.56
566	-14.4	-5.6	0.52	off	1.01	0	22.55	68	180.96	220.5	183.75	279.11	0.74	female	0.89	0.70	1.71
567	-16.3	-3.7	0.65	off	1.1	0	20.18	68	202.2	210	175	272.22	0.77	female	0.63	0.79	1.38
568	-17.7	-2.3	0.77	off	1.1	0	18.81	68	216.93	110.8	86.13	163.33	0.71	male	0.8	0.84	1.17
569	-15.7	-4.3	0.61	off	1.1	0	19.01	68	214.67	115.45	97.57	408.33	0.74	male	0.79	0.83	1.48
570	-14.6	-5.4	0.54	off	1	0	23.93	68	170.51	164.55	136.11	441	0.75	ambiguous	0.4	0.66	1.68
571	-14.8	-5.2	0.55	off	1.1	0	18.83	68	216.66	105.5	87.85	408.33	0.82	male	0.8	0.84	1.64
572	-16.1	-3.9	0.64	off	1.1	0	20.25	68	201.5	115.45	93.83	432.35	0.73	male	0.79	0.78	1.41
573	-15.5	-4.5	0.6	off	1.1	0	19.76	68	206.48	183.75	164.55	239.67	0.77	ambiguous	0.5	0.80	1.51
574	-16.5	-3.5	0.67	off	1.1	0	19.88	68	205.27	195.13	164.55	351.13	0.74	female	0.2	0.80	1.35
575	-16.6	-3.4	0.68	off	1.1	0	20.58	68	198.21	130.47	90.74	218.32	0.72	male	0.49	0.77	1.33
576	-14.7	-5.3	0.54	off	1.07	0	21.21	68	192.35	198.65	165.79	259.41	0.76	female	0.34	0.75	1.66
577	-17.6	-2.4	0.76	off	1.1	0	18.45	68	221.16	135.28	108.89	459.38	0.74	male	0.39	0.86	1.19
578	-16.4	-3.6	0.66	off	1.04	0	21.9	68	186.33	121.82	95.87	176.69	0.76	male	0.66	0.72	1.36
579	-16.4	-3.6	0.66	off	1.1	0	19.99	68	204.08	202.29	172.27	256.4	0.78	female	0.43	0.79	1.36
580	-14.4	-5.6	0.52	off	1.05	0	21.68	68	188.23	188.46	155.28	256.4	0.78	female	0.09	0.73	1.71
581	-15.4	-4.6	0.59	off	1	0	25.24	68	161.65	220.5	183.6	279.11	0.76	female	0.89	0.63	1.53
582	-17.9	-2.1	0.79	off	1.1	0	19.77	68	206.35	188.46	158.63	429.86	0.77	female	0.07	0.80	1.15
583	-16	-4	0.63	off	1.1	0	17.64	68	231.35	130.47	105.5	180.59	0.81	male	0.61	0.90	1.43
584	-15.8	-4.2	0.62	off	1.09	0	20.85	68	195.67	115.45	97.14	156.94	0.76	male	0.99	0.76	1.46
585	-15.7	-4.3	0.61	off	1.1	0	20.27	68	201.27	218.32	173.62	290.13	0.73	female	0.83	0.78	1.48
586	-16.5	-3.5	0.67	off	1.1	0	20.28	68	201.16	132.83	109.16	309.75	0.72	male	0.44	0.78	1.35
587	-15.9	-4.1	0.62	off	1	0	28.04	68	145.52	218.32	177.82	265.66	0.77	female	0.83	0.57	1.44
588	-16	-4	0.63	off	1.1	0	18.97	68	215.07	218.32	185.29	262.5	0.76	female	0.83	0.84	1.43
589	-15.8	-4.2	0.62	off	1.1	0	17.82	68	228.94	123.88	92.26	432.35	0.81	male	0.62	0.89	1.46
590	-14.4	-5.6	0.52	off	1.02	0	22.23	68	183.51	202.29	152.91	282.69	0.8	female	0.35	0.71	1.71
591	-16.2	-3.8	0.65	off	1.1	0	18.46	68	221.02	104.5	86.13	367.5	0.7	male	0.8	0.86	1.39
592	-15.5	-4.5	0.6	off	1.07	0	21.26	68	191.93	177.82	133.8	296.4	0.74	ambiguous	0.4	0.75	1.51
593	-16.5	-3.5	0.67	off	1.05	0	21.61	68	188.83	182.23	145.07	450	0.74	ambiguous	0.4	0.73	1.35
594	-18.2	-1.8	0.81	off	1.1	0	19.92	68	204.79	95.87	81.07	355.65	0.74	male	0.8	0.80	1.11
595	-15.7	-4.3	0.61	off	1.1	0	19.47	68	209.55	227.32	185.29	306.25	0.73	female	1	0.81	1.48
596	-18.9	-1.1	0.88	off	1.1	0	17.66	68	231.05	105	86.47	540.49	0.72	male	0.8	0.90	1.02
597	-15.7	-4.3	0.61	off	1.1	0	20.35	68	200.47	106.01	85.47	400.91	0.7	male	0.8	0.78	1.48
598	-15.8	-4.2	0.62	off	1.04	0	21.82	68	187.03	143.18	114.25	184.06	0.79	male	0.3	0.73	1.46
599	-14.9	-5.1	0.56	off	1.08	0	20.97	68	194.59	202.29	172.27	367.5	0.77	female	0.35	0.76	1.62
600	-17.1	-2.9	0.72	off	1.1	0	18.95	68	215.33	106.52	83.46	432.35	0.75	male	0.8	0.84	1.26
601	-16.4	-3.6	0.66	off	1.1	0	20.43	68	199.67	206.07	164.55	334.09	0.76	female	0.42	0.78	1.36
602	-17.6	-2.4	0.76	off	1.1	0	19.82	68	205.87	128.57	95.45	220.5	0.74	male	0.53	0.80	1.19
603	-15	-5	0.56	off	1.1	0	20.38	68	200.24	245	186.86	355.65	0.75	female	0.8	0.78	1.6
604	-18.4	-1.6	0.83	off	1.1	0	19.17	68	212.85	135.28	108.09	400.91	0.7	male	0.39	0.83	1.08
605	-17.8	-2.2	0.78	off	1.07	0	21.18	68	192.67	104.01	84.81	501.14	0.72	male	0.8	0.75	1.16
606	-17.3	-2.7	0.73	off	1	0	23.78	68	171.59	121.15	88.91	410.64	0.71	male	0.68	0.67	1.23
607	-16.9	-3.1	0.7	off	1.1	0	19.75	68	206.6	96.29	84.81	344.53	0.7	male	0.8	0.80	1.29
608	-16.3	-3.7	0.65	off	1.1	0	19.68	68	207.33	134.45	108.09	180.74	0.75	male	0.51	0.81	1.38
609	-16	-4	0.63	off	1.03	0	21.98	68	185.64	120.49	91.88	329.1	0.72	male	0.69	0.72	1.43
610	-15.7	-4.3	0.61	off	1	0	22.72	68	179.57	137.81	113.08	287.52	0.79	male	0.34	0.70	1.48
611	-15.1	-4.9	0.57	off	1.05	0	21.64	68	188.53	237.1	202.29	398.83	0.77	female	0.8	0.73	1.58
612	-16.1	-3.9	0.64	off	1.07	0	21.13	68	193.09	172.27	132.83	399.88	0.76	ambiguous	0.4	0.75	1.41
613	-15.7	-4.3	0.61	off	1.1	0	20.03	68	203.72	111.93	86.13	432.35	0.7	male	0.8	0.79	1.48
614	-14.8	-5.2	0.55	off	1	0	22.58	68	180.68	218.32	180.74	386.84	0.77	female	0.67	0.70	1.64
615	-18.5	-1.5	0.84	off	1.1	0	17.74	68	229.99	101.15	86.13	479.35	0.74	male	0.8	0.89	1.07
616	-17.6	-2.4	0.76	off	1.1	0	19.03	68	214.41	129.71	100.23	490	0.78	male	0.51	0.83	1.19
617	-14.8	-5.2	0.55	off	1.1	0	19.39	68	210.43	186.86	156.38	411.47	0.76	female	0.04	0.82	1.64
618	-16.4	-3.6	0.66	off	1.1	0	19.53	68	208.93	113.08	91.99	161.78	0.71	male	1	0.81	1.36
619	-17.4	-2.6	0.74	off	1.1	0	17.72	68	230.29	169.62	136.96	441.9	0.78	ambiguous	0.4	0.89	1.21
620	-15.1	-4.9	0.57	off	1.1	0	19.71	68	206.96	160.95	130.47	206.07	0.8	ambiguous	0.5	0.80	1.58
621	-17.7	-2.3	0.77	off	1	0	29.02	68	140.57	177.82	128.95	237.1	0.71	ambiguous	0.4	0.55	1.17
622	-15.6	-4.4	0.6	off	1.1	0	17.79	68	229.39	119.19	94.23	362.68	0.75	male	0.72	0.89	1.49
623	-16.2	-3.8	0.65	off	1.1	0	19.68	68	207.33	198.65	163.33	469.15	0.74	female	0.27	0.81	1.39
624	-16.8	-3.2	0.69	off	1.1	0	17.69	68	230.59	220.5	186.86	279.11	0.76	female	0.89	0.90	1.3
625	-15.3	-4.7	0.58	off	1.06	0	21.43	68	190.37	206.07	167.05	294	0.76	female	0.53	0.74	1.55
626	-15.6	-4.4	0.6	off	1.06	0	21.35	68	191.09	200.45	169.62	441	0.74	female	0.31	0.74	1.49
627	-19.2	-0.8	0.91	off	1.1	0	17.08	68	238.9	106.52	85.8	245.56	0.72	male	0.8	0.93	0.99
628	-16.5	-3.5	0.67	off	1.1	0	19.75	68	206.6	200.45	172.27	279.11	0.77	female	0.39	0.80	1.35
629	-15.2	-4.8	0.58	off	1.1	0	18.8	68	217.06	94.64	80.47	344.53	0.79	male	0.8	0.84	1.56
630	-17.4	-2.6	0.74	off	1.1	0	17.67	68	230.89	172.27	153.13	240.74	0.73	ambiguous	0.5	0.90	1.21
631	-18.7	-1.3	0.86	off	1.1	0	20.45	68	199.56	102.08	81.97	469.15	0.69	male	0.8	0.77	1.05
632	-17.1	-2.9	0.72	off	1	0	22.81	68	178.84	131.25	88.55	350	0.69	male	0.48	0.69	1.26
633	-19.3	-0.7	0.92	off	1.1	0	18.94	68	215.46	118.55	97.14	537.8	0.73	male	0.73	0.84	0.98
634	-16.4	-3.6	0.66	off	1.1	0	18.62	68	219.09	108.09	84.48	380.17	0.74	male	0.8	0.85	1.36
635	-17.4	-2.6	0.74	off	1.01	0	22.53	68	181.05	168.32	132.04	214.08	0.71	ambiguous	0.5	0.70	1.21
636	-16.7	-3.3	0.68	off	1.1	0	19.88	68	205.27	111.93	92.65	408.33	0.76	male	0.8	0.80	1.32
637	-16.2	-3.8	0.65	off	1.1	0	17.84	68	228.64	113.08	92.38	199.22	0.75	male	0.8	0.89	1.39
638	-15.6	-4.4	0.6	off	1	0	22.84	68	178.66	173.62	129.71	289.88	0.75	ambiguous	0.4	0.69	1.49
639	-17.7	-2.3	0.77	off	1.08	0	21.07	68	193.62	177.82	157.5	317.74	0.73	ambiguous	0.4	0.75	1.17
640	-16.7	-3.3	0.68	off	1.1	0	16.32	68	249.94	123.18	98.44	450	0.81	male	0.64	0.97	1.32
641	-16.4	-3.6	0.66	off	1.1	0	18.63	68	218.95	102.56	84.16	393.75	0.74	male	0.8	0.85	1.36
642	-16.4	-3.6	0.66	off	1.09	0	20.75	68	196.65	109.7	86.13	479.35	0.76	male	0.8	0.76	1.36
643	-18.5	-1.5	0.84	off	1.1	0	19.28	68	211.57	108.09	90.74	319.57	0.73	male	0.8	0.82	1.07
644	-15.3	-4.7	0.58	off	1.1	0	18.19	68	224.26	188.46	160.95	298.38	0.81	female	0.07	0.87	1.55
645	-17.3	-2.7	0.73	off	1.1	0	19.21	68	212.34	130.47	91.49	219.51	0.68	male	0.49	0.82	1.23
646	-17.9	-2.1	0.79	off	1.04	0	21.86	68	186.63	99.77	86.13	333.11	0.72	male	0.8	0.72	1.15
647	-16.6	-3.4	0.68	off	1.1	0	20.63	68	197.76	175	142.26	237.1	0.76	ambiguous	0.5	0.77	1.33
648	-17.2	-2.8	0.72	off	1.1	0	20.03	68	203.72	114.25	92.26	173.62	0.7	male	0.8	0.79	1.24
649	-16	-4	0.63	off	1.08	0	20.93	68	194.91	204.17	163.33	265.66	0.71	female	0.48	0.76	1.43
650	-14.8	-5.2	0.55	off	1.1	0	19.62	68	207.94	206.07	177.82	483.61	0.78	female	0.42	0.81	1.64
651	-15.9	-4.1	0.62	off	1	0	23.87	68	170.93	182.23	152.07	253.45	0.74	ambiguous	0.5	0.66	1.44
652	-15.5	-4.5	0.6	off	1.1	0	19.55	68	208.68	193.42	167.05	329.1	0.77	female	0.17	0.81	1.51
653	-15.9	-4.1	0.62	off	1	0	25.33	68	161.05	123.18	98.44	490	0.73	male	0.64	0.63	1.44
654	-16.3	-3.7	0.65	off	1.1	0	19.99	68	204.08	165.79	119.19	237.1	0.75	ambiguous	0.4	0.79	1.38
655	-17.4	-2.6	0.74	off	1.1	0	17.19	68	237.29	132.83	108.09	408.33	0.73	male	0.44	0.92	1.21
656	-15.8	-4.2	0.62	off	1	0	23.49	68	173.71	227.32	183.75	343.47	0.78	female	0.8	0.67	1.46
657	-15.7	-4.3	0.61	off	1.05	0	21.52	68	189.55	188.46	164.55	237.1	0.78	female	0.09	0.74	1.48
658	-14.4	-5.6	0.52	off	1.1	0	19.2	68	212.47	196.88	173.62	250.57	0.77	female	0.3	0.83	1.71
659	-17.1	-2.9	0.72	off	1.09	0	20.89	68	195.34	121.82	98.44	479.35	0.71	male	0.66	0.76	1.26
660	-16.8	-3.2	0.69	off	1.1	0	18.22	68	223.98	114.84	89.63	416.04	0.78	male	0.8	0.87	1.3
661	-16.9	-3.1	0.7	off	1	0	23.21	68	175.8	212.02	173.62	268.9	0.76	female	0.68	0.68	1.29
662	-17.7	-2.3	0.77	off	1.1	0	18.92	68	215.6	106.01	84.81	490	0.72	male	0.8	0.84	1.17
663	-17.4	-2.6	0.74	off	1.1	0	17.61	68	231.66	121.15	91.57	169.36	0.74	male	0.68	0.90	1.21
664	-15	-5	0.56	off	1.09	0	20.76	68	196.54	247.75	200.45	297.97	0.78	female	1	0.76	1.6
665	-16.3	-3.7	0.65	off	1.1	0	18.31	68	222.84	176.4	140.45	380.84	0.79	ambiguous	0.4	0.87	1.38
666	-18.8	-1.2	0.87	off	1.05	0	21.52	68	189.55	113.08	95.45	459.38	0.72	male	0.8	0.74	1.03
667	-16.8	-3.2	0.69	off	1.1	0	18.97	68	215.07	182.23	162.13	490	0.79	ambiguous	0.4	0.84	1.3
668	-16.4	-3.6	0.66	off	1.1	0	17.84	68	228.64	142.26	107.56	188.46	0.72	male	0.32	0.89	1.36
669	-17.1	-2.9	0.72	off	1.1	0	19.49	68	209.3	101.61	84.81	151.34	0.7	male	1	0.81	1.26
670	-19	-1	0.89	off	1.1	0	18.25	68	223.55	125.28	100.23	212.02	0.78	male	0.59	0.87	1.01
671	-18.4	-1.6	0.83	off	1.05	0	21.65	68	188.43	117.91	91.12	233.59	0.69	male	0.74	0.73	1.08
672	-16.6	-3.4	0.68	off	1.01	0	22.36	68	182.46	177.82	137.81	262.5	0.76	ambiguous	0.4	0.71	1.33
673	-15.6	-4.4	0.6	off	1.09	0	20.86	68	195.56	137.81	110.25	408.33	0.81	male	0.34	0.76	1.49
674	-17	-3	0.71	off	1.1	0	18.95	68	215.33	148.99	124.58	206.07	0.74	male	0.15	0.84	1.27
675	-16.5	-3.5	0.67	off	1.1	0	20.02	68	203.84	225	180.74	275.63	0.77	female	1	0.79	1.35
676	-16.2	-3.8	0.65	off	1.1	0	18.05	68	225.99	183.75	159.78	363.28	0.78	ambiguous	0.4	0.88	1.39
677	-16.7	-3.3	0.68	off	1.1	0	19.32	68	211.19	122.16	94.64	264.45	0.77	male	0.66	0.82	1.32
678	-16.3	-3.7	0.65	off	1.02	0	22.18	68	183.99	123.88	94.64	313.23	0.75	male	0.62	0.71	1.38
679	-14.8	-5.2	0.55	off	1	0	22.87	68	178.39	218.32	177.82	469.15	0.79	female	0.67	0.69	1.64
680	-14.7	-5.3	0.54	off	1	0	25.27	68	161.42	118.87	94.64	380.29	0.74	male	0.72	0.63	1.66
681	-15	-5	0.56	off	1.1	0	19.71	68	206.96	222.73	185.29	459.38	0.79	female	0.75	0.80	1.6
682	-15.8	-4.2	0.62	off	1	0	23.59	68	172.94	173.62	141.35	297.97	0.75	ambiguous	0.4	0.67	1.46
683	-15.4	-4.6	0.59	off	1.1	0	19.14	68	213.11	162.13	132.04	193.42	0.74	ambiguous	0.5	0.83	1.53
684	-16.9	-3.1	0.7	off	1	0	24.47	68	166.71	122.5	95.45	441	0.77	male	0.65	0.65	1.29
685	-16.7	-3.3	0.68	off	1.07	0	21.28	68	191.72	121.82	94.23	207.26	0.71	male	0.66	0.74	1.32
686	-17.5	-2.5	0.75	off	1.1	0	16.09	68	253.55	105.5	84.81	316.9	0.74	male	0.8	0.98	1.2
687	-18.3	-1.7	0.82	off	1.07	0	21.26	68	191.93	94.64	83.84	432.35	0.74	male	0.8	0.75	1.09
688	-16.2	-3.8	0.65	off	1.1	0	19.21	68	212.34	126	107.04	351.31	0.76	male	0.58	0.82	1.39
689	-15.4	-4.6	0.59	off	1.1	0	19.75	68	206.6	144.12	117.29	408.33	0.76	male	0.22	0.80	1.53
690	-17.7	-2.3	0.77	off	1.07	0	21.2	68	192.45	132.83	113.08	400.91	0.79	male	0.44	0.75	1.17
691	-15.7	-4.3	0.61	off	1.1	0	20.4	68	200.01	173.62	140.45	400.91	0.76	ambiguous	0.4	0.78	1.48
692	-15.7	-4.3	0.61	off	1.1	0	18.95	68	215.33	193.42	165.79	328.14	0.72	female	0.17	0.84	1.48
693	-16.3	-3.7	0.65	off	1.08	0	20.99	68	194.37	245	198.65	339.23	0.75	female	1	0.75	1.38
694	-16.5	-3.5	0.67	off	1.1	0	19.63	68	207.82	188.46	156.38	265.66	0.78	female	0.09	0.81	1.35
695	-14.7	-5.3	0.54	off	1.09	0	20.79	68	196.22	212.02	170.93	450	0.8	female	0.54	0.76	1.66
696	-16.3	-3.7	0.65	off	1.09	0	20.72	68	196.88	162.13	129.71	200.45	0.73	ambiguous	0.5	0.76	1.38
697	-16.4	-3.6	0.66	off	1.09	0	20.72	68	196.88	132.83	117.29	441	0.76	male	0.44	0.76	1.36
698	-14.1	-5.9	0.51	off	1.05	0	21.5	68	189.75	225	193.42	268.9	0.82	female	1	0.74	1.78
699	-15	-5	0.56	off	1.1	0	19.76	68	206.48	239.67	198.65	297.97	0.78	female	1	0.80	1.6
700	-17.9	-2.1	0.79	off	1.1	0	19.71	68	206.96	107.04	86.13	282.69	0.74	male	0.8	0.80	1.15
701	-15.1	-4.9	0.57	off	1.04	0	21.73	68	187.73	230.9	180.74	340.82	0.79	female	0.8	0.73	1.58
702	-16.5	-3.5	0.67	off	1.1	0	20.63	68	197.76	234.57	200.45	275.63	0.75	female	1	0.77	1.35
703	-15.7	-4.3	0.61	off	1	0	23.41	68	174.32	177.82	142.26	232.11	0.72	ambiguous	0.5	0.68	1.48
704	-15.7	-4.3	0.61	off	1.1	0	20.25	68	201.5	111.93	88.55	455.62	0.74	male	0.8	0.78	1.48
705	-16.5	-3.5	0.67	off	1.1	0	17.69	68	230.59	135.28	111.93	512.79	0.77	male	0.39	0.90	1.35
706	-18.2	-1.8	0.81	off	1.1	0	19.53	68	208.93	103.52	86.47	501.14	0.8	male	0.8	0.81	1.11
707	-15.8	-4.2	0.62	off	1.04	0	21.87	68	186.53	220.5	175	279.11	0.78	female	0.89	0.72	1.46
708	-14.6	-5.4	0.54	off	1.1	0	19.86	68	205.39	214.08	180.74	259.41	0.79	female	0.73	0.80	1.68
709	-17.5	-2.5	0.75	off	1.1	0	19.26	68	211.83	138.68	107.04	193.42	0.7	male	0.33	0.82	1.2
710	-16.1	-3.9	0.64	off	1.1	0	20.65	68	197.54	193.42	164.55	469.15	0.73	female	0.17	0.77	1.41
711	-17	-3	0.71	off	1.1	0	19.62	68	207.94	168.32	128.2	226.86	0.74	ambiguous	0.5	0.81	1.27
712	-15.8	-4.2	0.62	off	1.1	0	20.14	68	202.55	188.46	163.33	250.57	0.76	female	0.09	0.79	1.46
713	-15.8	-4.2	0.62	off	1.09	0	20.83	68	195.89	147.99	108.62	210	0.76	male	0.14	0.76	1.46
714	-17.2	-2.8	0.72	off	1.1	0	20.47	68	199.33	165.79	134.45	424.04	0.71	ambiguous	0.4	0.77	1.24
715	-17.3	-2.7	0.73	off	1.1	0	20.13	68	202.67	98	81.67	490	0.74	male	0.8	0.79	1.23
716	-14.7	-5.3	0.54	off	1.05	0	21.56	68	189.24	126.72	104.55	349.45	0.77	male	0.57	0.73	1.66
717	-16.4	-3.6	0.66	off	1.1	0	19.56	68	208.56	180.74	158.63	271.97	0.79	ambiguous	0.5	0.81	1.36
718	-15.3	-4.7	0.58	off	1.1	0	20.56	68	198.43	127.46	105.86	182.69	0.74	male	0.69	0.77	1.55
719	-15.7	-4.3	0.61	off	1.1	0	18.95	68	215.33	214.08	183.75	469.15	0.8	female	0.58	0.84	1.48
720	-19.5	-0.5	0.94	off	1.1	0	20.18	68	202.2	104.01	85.14	172.27	0.71	male	0.8	0.79	0.95
721	-17.1	-2.9	0.72	off	1.02	0	22.21	68	183.7	151.03	117.91	185.29	0.7	male	0.1	0.71	1.26
722	-17	-3	0.71	off	1.1	0	17.09	68	238.74	130.47	97.65	182.23	0.73	male	0.49	0.93	1.27
723	-16.1	-3.9	0.64	off	1.1	0	18.26	68	223.41	214.08	180.74	256.4	0.77	female	0.73	0.87	1.41
724	-16.6	-3.4	0.68	off	1.1	0	17.3	68	235.85	112.5	88.91	400.91	0.76	male	0.8	0.92	1.33
